Cites,Authors,Document Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
0,"S Sharma, A kumar Sharma","Process Parameter Optimization of WEDM Machining Ondie Steel-D3 for Curved Shape Cut Using Regression Modeling Analysis",,"pdfs.semanticscholar.org","","https://pdfs.semanticscholar.org/9904/27cb9f8addb56eae443f41271a4181737359.pdf","",327,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,2,,"WEDM is the non conventional machining process to cut the work piece in high precis manner. In present study D3 Die material is used as work material and process parameters of WEDM are selected and experimentally investigated for selective response. In present …"
0,"H Shi, F Chen, Y Zhou","Research on Cutting Performance and Parameter Optimization of CVD Diamond Thick Film Tools Based on AdvantEdge FEM",2019,"… of the 2019 International Conference on Artificial …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3358331.3358340","",328,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,1,"ABSTRACT CVD diamond thick film tools have excellent superiority in machining accuracy, efficiency and tool lives because of high hardness, good wear resistance and super chemical stability. However, for some reasons, the cutting performance of CVD diamond …"
0,"MS Rana, DM Pavagadhi, VA Bhagora, BC Khatri…","Process Optimization and Estimation of Oxygen Assisted Wire Electrical Discharge Machining Performance using Artificial Neural Network",,"pdfs.semanticscholar.org","","https://pdfs.semanticscholar.org/1264/12aa3a6d55f6092c9f8d8ec11dc867a22634.pdf","",329,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,5,,"Oxygen assisted WEDM is a thermo-electrical process in which material is removed by a series of sparks between work piece and wire electrode (tool) of material AISI202. The part and wire are immersed in a dielectric (electrically non-conducting) fluid, usually oxygen …"
0,"J Young, K HongYoun","Interactive 3D Garment Simulation: A Technologically Enhanced and Leading Patternmaking Tool with Project-based Learning Methods Virtual Setting",2016,"","lib.dr.iastate.edu","https://lib.dr.iastate.edu/itaa_proceedings/2016/posters/86/","",330,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,2,4,"This paper provides information and insight about using three dimensions in teaching patternmaking software. In particular, it addresses the advantages of using 3D garment simulation in advanced patternmaking courses for upper-level fashion design students …"
0,"J Jaldemark, S Eriksson Bergström…","Applying mobile devices and game-based learning in formal educational settings: Playing Pokémon Go as a tool for learning in a Swedish elementary school",2017,"Recent Trends in the …","diva-portal.org","http://www.diva-portal.org/smash/get/diva2:1174383/FULLTEXT01.pdf","",331,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,3,3,"Background From a Nordic perspective mobile applications and devices such as smartphones and tablets is part of everyday life for many people. These Internet-connected technologies are used to perform various tasks in leisure settings, workplaces and in the …"
0,"B Gates, K Mafuba, S Roberts, C Sauer…","Report on the development of a prototype tool for measuring the context of care delivery in learning disability settings",2014,"","repository.uwl.ac.uk","http://repository.uwl.ac.uk/id/eprint/2388","",332,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,5,6,"This report details the background and context to the development of a prototype tool to measure compliance with factors thought to be necessary for the delivery of safe and compassionate learning disability nursing care to people with learning disabilities in …"
0,"X WEI, Z HOU","Cutting Performance Analysis and Cutting Parameter Optimization of PCBN Cutting Tool in High Speed Dry Hard Cutting GCr15",2017,"Coal Mine Machinery","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-MKJX201702024.htm","",333,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,2,3,"Mainly establishing mathematical model focusing on the cutting process of superhard cutting tool PCBN to difficult-to-machine materials. Using genetic toolbox of MATLAB to optimize cutting parameters and further conducting optimization of the cutting parameters in theory …"
0,"G Ragul, PE Prakash, S Sankar, S Majumdar…","PARAMETER AND MULTIPLE PERFORMANCE OPTIMIZATION OF MEDM THROUGH VARIOUS ELETRODE FOR HEAT TREATED TOOL STEEL",2018,"International Journal of …","acadpubl.eu","https://acadpubl.eu/hub/2018-119-16/1/77.pdf","",334,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,5,2,"Electric discharge machining (EDM) is a non-traditional machining processes that involved a transient spark discharges through the fluid due to the potential difference between the electrode and the work piece. In this research work is to determine the proper electrode …"
0,"A Ghosal, A Manna, AK Lall","An Experimental Investigation for Optimization of Ytterbium Fiber Laser Parameter during Machining of Al/5 Wt% Al2O3-MMC",2013,"International Journal of Surface …","igi-global.com","https://www.igi-global.com/article/an-experimental-investigation-for-optimization-of-ytterbium-fiber-laser-parameter-during-machining-of-al5-wtal2o3-mmc/95758","",335,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,7,"This paper presents experimental investigation into the influence of machining parameters of Ytterbium fiber laser during machining of Al/5 wt% Al2O3-MMC. The response surface methodology (RSM) is used to achieve optimum responses ie minimum tapering and …"
0,"D Nampijja","Mobile Technologies as tools for Learning in Non-formal contexts. Experiences with Smallholders farmers in Resource Limited Settings",,"λογος","researchgate.net","https://www.researchgate.net/profile/Christian_Stracke3/publication/325047532_Smart_Universities_Education's_Digital_Future_Official_Proceedings_of_the_International_WLS_and_LINQ_Conference_2017/links/5af321630f7e9b026bc83e42/Smart-Universities-Educations-Digital-Future-Official-Proceedings-of-the-International-WLS-and-LINQ-Conference-2017.pdf#page=108","",336,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,1,,"Recent developments in mobile technologies offer promising opportunities in combating the chasm of educational inequalities, especially in developing regions. Although relative studies trace mobile learning in informal and non-formal contexts; there limited attempts to …"
0,"W Shasha, W Wei, L Pingshan, L Rongchuan","Research on the cutting performance and parameter optimization of TiAlN coated cutting tools in cutting stainless steel",2014,"","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.871.4579&rep=rep1&type=pdf","",337,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,4,6,"TiAlN coated cemented carbide is a new style material and enjoys many advantages such as high wear resistance, good physical and mechanics performance. Through cutting tests of machining stainless steel S17700, we study the effects of different cutting performance on …"
0,"SSSS Paramasivam, A Banerjee, A Kulkarni","Multi Characteristics Optimization of Treated Drill Tool in Drilling Operation Key Process Parameter Using TOPSIS and ANOVA Technique",2019,"","sae.org","https://www.sae.org/publications/technical-papers/content/2019-28-0055/","",338,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,1,"To survive in the present global competitive world, the manufacturing sectors have been making use of various tools to achieve the high quality products at a comparatively cheaper price. Appropriate cutting set up must be used to further better the machinability of a work …"
0,"SS Wei, W Wei, PS Lu, RC Lin","Research on the cutting performance and parameter optimization of TiAlN coated cutting tools in cutting stainless steel",2014,"Applied Mechanics and Materials","Trans Tech Publ","https://www.scientific.net/AMM.488-489.277","",339,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,4,6,"TiAlN coated cemented carbide is a new style material and enjoys many advantages such as high wear resistance, good physical and mechanics performance. Through cutting tests of machining stainless steel S17700, we study the effects of different cutting performance on …"
0,"V Sharma, M Verma, SS Rana","Process parameter optimization of T4 Heat treated Magnesium alloy AZ91C for Wire Electrical Discharge Machining by Taguchi Methodology",2013,"Journal of Academia and Industrial …","jairjp.com","http://www.jairjp.com/OCTOBER%202013/06%20VIBHU.pdf","",340,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,3,7,"An experimental study was designed for optimizing the process of multiple quality characteristics response for Wire Electrical Discharge Machining (WEDM) of magnesium alloy AZ91C for intricate shape cutting after giving the tempering heat treatment. Multiple …"
0,"MM Wiedmann","… VISION OF STUDENT INTERACTION IN COLLABORATIVE LEARNING SETTINGS: DEVELOPMENT AND EVALUATION OF AN ASSESSMENT TOOL",,"researchgate.net","","https://www.researchgate.net/profile/Michael_Wiedmann/publication/279846047_Teacher's_professional_vision_of_student_interaction_in_collaborative_learning_settings_development_and_evaluation_of_an_assessment_tool/links/560a7f0008ae840a08d56918.pdf","",341,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,1,,"The efficacy of collaborative learning depends on the quality of the student interaction taking place. Monitoring student interaction can help teachers ensure their lesson goals are met. Experienced teachers can describe, predict, and evaluate specific student interactions by …"
0,"Y Zheng, Y Zhang, J Brindle, J Fabien, W Chen…","SU‐E‐T‐644: Software Tool Used in Setting Optimization Control Points for Hypofractionated CyberKnife Treatment Planning",2011,"Medical …","Wiley Online Library","https://aapm.onlinelibrary.wiley.com/doi/abs/10.1118/1.3612607","",342,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,6,9,"Purpose: Normal tissue dose tolerance for hypofractionated radiotherapy is under active investigation. Previous radiation increases the complexity of determining the dose limits. We developed a software tool to optimize CyberKnife treatment planning for patient specific …"
0,"KLA Kumar, N Lenin","PROCESS OPTIMIZATION AND ESTIMATION OF MACHINING PERFORMANCES IN EDM OF Al 7075-WC METAL MATRIX COMPOSITES USING TAGUCHI …",,"researchgate.net","","https://www.researchgate.net/profile/Lenin_Nagarajan/publication/301228774_PROCESS_OPTIMIZATION_AND_ESTIMATION_OF_MACHINING_PERFORMANCES_IN_EDM_OF_Al_7075_-WC_METAL_MATRIX_COMPOSITES_USING_TAGUCHI_METHOD/links/570e0fd208aed31341d043e8/PROCESS-OPTIMIZATION-AND-ESTIMATION-OF-MACHINING-PERFORMANCES-IN-EDM-OF-Al-7075-WC-METAL-MATRIX-COMPOSITES-USING-TAGUCHI-METHOD.pdf","",343,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,2,,"In the present work, hybrid metal matrix composites containing Aluminium alloy (Al7075) and Tungsten Carbide (WC) have been fabricated using stir casting technique. Electrical discharge machining (EDM) appears to be a promising technique for machining hybrid …"
0,"S Jinpeng, H Chuanzhen, L Ming, Z Bin…","Cutting Parameter Optimization and Comparison of Wear Resistance of TiB_2-based Ceramic Cutting Tools in Turning C-276 Hastelloy Alloy",2015,"Tool …","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-GJJS201505035.htm","",344,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,5,5,"In order to obtain the optimal cutting parameter and comparison of wear resistance of Ti B2-based ceramic cutting tools in turning C-276 Hastelloy alloy, cutting performance and tool flank wear of Ti B2-based ceramic cutting tools have been investigated by the orthogonal …"
